LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 26.98535766142435, 0.002519112013015412, 15.991323058621836, 3.2207578915935935, 6.545454545454546, 16.124172438528205,
1, 28.73586142055329, 0.021880965269665802, 31.92873491172588, 16.336017272752986, 8.793893129770993, 32.06530820513309,
2, 31.707990437593423, 0.09946629683393683, 31.707990437593423, 31.24000319004705, 9.701052631578948, 31.842014848534113,
3, 30.84056605288943, 0.3947592454769847, 30.84056605288943, 30.46522944125923, 0.4422026162215332, 30.890516233522465,
4, 27.51059033266134, 1.5283661295922968, 27.51059033266134, 27.07450004335253, 1.5077840209005435, 27.5351526028591,
5, 18.009375037851413, 4.762809927365663, 18.009375037851413, 12.628870163425876, 4.704422280092362, 18.135809948201697,
6, 14.811446938798287, 5.851435827673398, 14.811446938798287, 14.779739373293125, 5.831426431659264, 14.843089568301515,
7, 10.9650432851982, 7.160844594415151, 10.9650432851982, 10.944398287453621, 7.147562438651979, 10.981398664211616,
8, 10.965634049062995, 6.993389061902421, 10.708627001038082, 9.474767502242365, 7.577551503670376, 12.00876010781671,
