LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 1.5817710820552087, 7.236929512609615, 8.952609117482542, 0.1974232740109727, 9.455276381909547, 9.00023154998127,
1, 1.6742600421252414, 7.680007655510024, 8.929386891334621, 0.22239131648861904, 9.812084109661964, 8.949333791558729,
2, 1.6742600421252414, 7.680007655510024, 8.929386891334621, 0.22239131648861904, 9.812084109661964, 8.949333791558729,
3, 1.6742600421252414, 7.680007655510024, 8.929386891334621, 0.22239131648861904, 9.812084109661964, 8.949333791558729,
4, 1.6742600421252414, 7.680007655510024, 8.929386891334621, 0.22239131648861904, 9.812084109661964, 8.949333791558729,
5, 1.024392567673326, 9.365874904441839, 10.926854055182144, 0.595440880334518, 9.340343320453538, 11.042734494102543,
6, 1.0094587500243046, 9.36586579904207, 10.76756000025925, 0.27071604714369557, 9.35428593622558, 10.826389386690092,
7, 0.8967229228795628, 8.325341952251637, 10.760675074554754, 9.87133582530002, 9.266968325791856, 11.203219315895373,
8, 1.0094587500243046, 9.36586579904207, 10.76756000025925, 0.27071604714369557, 9.35428593622558, 10.826389386690092,
9, 1.0094587500243046, 9.36586579904207, 10.76756000025925, 0.27071604714369557, 9.35428593622558, 10.826389386690092,
10, 0.5753439317920637, 10.520574752769164, 12.27400387823069, 0.4766422571108644, 10.475915964680809, 12.403140377123346,
11, 0.5379834377325876, 10.52056500454838, 11.47698000496187, 9.87133582530002, 10.465243893587198, 11.487746804625685,
12, 0.527443547057854, 10.201930296870135, 11.603758035272786, 9.869394177812746, 9.88476621417798, 12.209503988900451,
13, 0.5379834377325876, 10.52056500454838, 11.47698000496187, 9.87133582530002, 10.465243893587198, 11.487746804625685,
14, 0.5379834377325876, 10.52056500454838, 11.47698000496187, 9.87133582530002, 10.465243893587198, 11.487746804625685,
15, 0.2682488125589562, 11.211705471851886, 11.445282669182133, 9.87133582530002, 11.118527769268834, 11.549509069329721,
16, 0.2737232781213839, 11.211705471851886, 11.678859866512381, 9.869394177812746, 11.118527769268834, 11.699041027093543,
17, 0.2718027837223577, 10.872111348894308, 11.959322483783739, 9.460030165912519, 10.712172477484105, 12.828700573014913,
18, 0.2737232781213839, 11.211705471851886, 11.678859866512381, 9.869394177812746, 11.118527769268834, 11.699041027093543,
19, 0.2737232781213839, 11.211705471851886, 11.678859866512381, 9.869394177812746, 11.118527769268834, 11.699041027093543,
20, 0.011493478797674367, 11.493478797674367, 0.9652726333984332, 4.612612612612613, 10.568686138920425, 13.997395833333334,
