LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 664236, 0, 94.46513416487943, 95.58920342330487, 94.06549783848268,
1, 2146999, 0, 90.10849895265771, 96.24060150375907, 88.08179618596994,
2, 844031, 0, 75.49729469990693, 97.95918367346985, 69.7238895558146,
3, 1266047, 0, 75.49726488375686, 97.95918367346985, 69.72388955581073,
4, 859103, 0, 74.17277921606274, 96.24060150376145, 68.50066342325724,
