LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 10.30898557310008, 11.003521526752243, 1.0497001254210647, 0.9579819860183452, 9.455276381909547, 0.9604353709098711,
1, 8.705141439464256, 9.30917166179443, 2.0364853962994127, 8.699330767363639, 9.266968325791856, 2.2618612933035815,
2, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.559160788316473, 9.812084109661964, 0.35046826379016677,
3, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.64219231231204, 9.881785283474064, 1.9529529675633335,
4, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.64219231231204, 9.881785283474064, 1.9529529675633335,
5, 10.943541285554213, 11.702889048225323, 0.6400344602902407, 10.826480385149623, 9.881785283474064, 0.7248405527024782,
6, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.559160788316473, 9.812084109661964, 0.35046826379016677,
7, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.64219231231204, 9.881785283474064, 1.9529529675633335,
8, 10.943541285554213, 11.702889048225323, 0.6400344602902407, 10.826480385149623, 9.881785283474064, 0.7248405527024782,
9, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.559160788316473, 9.812084109661964, 0.35046826379016677,
10, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.64219231231204, 9.881785283474064, 1.9529529675633335,
11, 10.829833148054064, 11.702916010643916, 0.6343492673504394, 10.031588628093886, 9.88476621417798, 0.9848225639712004,
12, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6705306733513328, 0.39486055142510684, 0.3079781459664359,
13, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.998422020621444, 0.2186112805325523, 1.2481436798049776,
14, 10.829793395227304, 12.651754651904199, 0.6782515066772346, 10.097724015457876, 0.2226633158316986, 0.6671335345409924,
15, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.22345526784491, 0.27851077005604924, 0.5621866299165841,
16, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6705306733513328, 0.39486055142510684, 0.3079781459664359,
17, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.998422020621444, 0.2186112805325523, 1.2481436798049776,
18, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.22345526784491, 0.27851077005604924, 0.5621866299165841,
19, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6705306733513328, 0.39486055142510684, 0.3079781459664359,
20, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.998422020621444, 0.2186112805325523, 1.2481436798049776,
21, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.22345526784491, 0.27851077005604924, 0.5621866299165841,
22, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6705306733513328, 0.39486055142510684, 0.3079781459664359,
23, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.998422020621444, 0.2186112805325523, 1.2481436798049776,
24, 11.31192020465645, 12.870451432853562, 0.34618982402646065, 9.629591470836301, 0.951162179819628, 3.931740614334471,
25, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
26, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
27, 11.311876754045501, 13.218250698300857, 0.35423392581092467, 9.853679249288778, 0.8000111300476506, 0.4005124612568512,
28, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.152211359336022, 1.1816464276969965, 14.0,
29, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
30, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
31, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.152211359336022, 1.1816464276969965, 14.0,
32, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
33, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
34, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.152211359336022, 1.1816464276969965, 14.0,
35, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
36, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
37, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.152211359336022, 1.1816464276969965, 14.0,
38, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
39, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
40, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.152211359336022, 1.1816464276969965, 14.0,
41, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.773276197896378, 2.0343257544800006, 13.995444191343964,
42, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.773276197896378, 0.9205635234292111, 0.7758205482046703,
43, 11.968834086237395, 13.80189876611159, 0.02078507585143809, 2.6348380210154376, 13.803180651839096, 0.06990456956750529,
44, 11.013572343149807, 11.463105908176331, 0.3066398390342052, 9.69865661544409, 9.809473124002128, 14.0,
45, 11.013773802337704, 8.597486692641167, 0.24211161718707128, 10.62488088935945, 9.262311557788944, 14.0,
